nbr_pol_id,var_pol_nombre,var_pol_cargo,var_pol_salario,var_pol_status
4430,Mrs. Kayla Weaver,Cabo,1120,Activo
4431,Joseph Newton,Cabo,1120,Activo
4432,Michael Lee,Sargento,1250,Activo
4433,Frank Coleman,Policia,930,Activo
4434,Melanie Parker,Policia,930,Inactivo
4435,Larry Holmes,Policia,930,Inactivo
4436,Brittany Graham,Policia,930,Activo
4437,Jessica Hess,Cabo,1120,Inactivo
4438,Kevin Conley,Cabo,1120,Activo
4439,Krystal Middleton,Policia,930,Activo
4440,Patrick Mclaughlin,Policia,930,Activo
4441,Randy Larson,Sargento,1250,Inactivo
4442,Mr. Luis Shea,Policia,930,Inactivo
4443,Veronica Hernandez,Cabo,1120,Inactivo
4444,Nathan Kelly,Sargento,1250,Inactivo
4445,Alexis Barnes,Sargento,1250,Activo
4446,Jessica Gordon MD,Policia,930,Activo
4447,Charles Rodriguez,Policia,930,Inactivo
4448,Christina Clements,Policia,930,Activo
4449,Amanda Torres,Cabo,1120,Inactivo
4450,Wesley Walker,Policia,930,Activo
4451,Sarah Young,Policia,930,Activo
4452,Katherine Parker,Cabo,1120,Activo
4453,Jennifer Brown,Policia,930,Inactivo
4454,Joann Shepherd,Cabo,1120,Activo
4455,Rachel Miller,Policia,930,Activo
4456,Jessica Mclaughlin,Policia,930,Activo
4457,Jane Simon,Cabo,1120,Activo
4458,Carolyn Stone,Policia,930,Activo
4459,Donna Wang,Cabo,1120,Activo
4460,Cheryl Rush,Policia,930,Activo
4461,Lynn Noble,Policia,930,Inactivo
4462,Rhonda Hopkins,Policia,930,Inactivo
4463,John Carroll,Cabo,1120,Activo
4464,Carrie Silva,Cabo,1120,Activo
4465,Debra Golden,Sargento,1250,Inactivo
4466,Kimberly West,Policia,930,Inactivo
4467,Dylan Harris,Policia,930,Inactivo
4468,Gilbert Compton,Policia,930,Inactivo
4469,Jeremy Romero,Policia,930,Activo
4470,Savannah Cervantes,Policia,930,Activo
4471,Kayla Mcclain,Policia,930,Activo
4472,Nicholas Davis,Cabo,1120,Inactivo
4473,Michael Clark,Policia,930,Activo
4474,Bethany Howard,Cabo,1120,Activo
4475,Alexander Nelson,Cabo,1120,Activo
4476,Jennifer Moore,Policia,930,Inactivo
4477,Samantha Hernandez,Policia,930,Activo
4478,Kevin Nelson,Cabo,1120,Activo
4479,Alex Dunn,Sargento,1250,Activo
4480,David Ryan,Sargento,1250,Activo
4481,Robert Wilson,Cabo,1120,Inactivo
4482,Jacob Jones,Policia,930,Activo
4483,Patricia Roberts,Cabo,1120,Activo
4484,Teresa Brown,Sargento,1250,Inactivo
4485,Matthew Yu,Policia,930,Activo
4486,Kerry Robinson,Policia,930,Activo
4487,Jill Smith,Cabo,1120,Inactivo
4488,Adam Flynn,Cabo,1120,Activo
4489,Howard Smith,Policia,930,Inactivo
4490,Sandra Garza,Policia,930,Activo
4491,Kimberly Kennedy,Policia,930,Activo
4492,Aaron Allen,Cabo,1120,Activo
4493,Anthony Wyatt,Policia,930,Activo
4494,Heather Avila,Sargento,1250,Inactivo
4495,Richard Carter,Policia,930,Activo
4496,John Nichols,Cabo,1120,Activo
4497,Gary Thompson,Policia,930,Activo
4498,William Gomez,Policia,930,Inactivo
4499,Joshua Stewart,Sargento,1250,Activo
4500,Chase Griffith,Policia,930,Activo
4501,Amanda Neal,Policia,930,Activo
4502,Greg Underwood,Cabo,1120,Activo
4503,Nicholas Sanford DVM,Policia,930,Activo
4504,Janet Bradley,Cabo,1120,Activo
4505,David Briggs,Policia,930,Activo
4506,Sabrina Dixon,Cabo,1120,Inactivo
4507,Christian Moran,Policia,930,Inactivo
4508,Thomas Stewart,Cabo,1120,Activo
4509,Kelsey Vincent,Policia,930,Activo
4510,Kelly Pacheco,Cabo,1120,Activo
4511,Justin Gilbert,Policia,930,Inactivo
4512,Abigail Hill,Policia,930,Inactivo
4513,Dennis Campbell,Policia,930,Activo
4514,Denise Wallace,Policia,930,Activo
4515,Ashley Davis,Cabo,1120,Activo
4516,Peter Anderson,Cabo,1120,Activo
4517,Jacob Johnson,Cabo,1120,Activo
4518,Ronald Garcia,Policia,930,Activo
4519,Manuel Smith,Policia,930,Activo
4520,Stephanie Lawson,Policia,930,Activo
4521,Frank Gross,Cabo,1120,Inactivo
4522,Nicole Salazar,Sargento,1250,Activo
4523,Connie Peterson DDS,Policia,930,Activo
4524,Timothy Shaw,Policia,930,Activo
4525,Lisa Brown,Sargento,1250,Activo
4526,Renee Fuller,Policia,930,Inactivo
4527,Jasmine Hicks,Cabo,1120,Activo
4528,Michael Lucero,Policia,930,Inactivo
4529,Henry Lam,Policia,930,Activo
4530,Jessica Brown,Policia,930,Activo
4531,Traci Johnson,Cabo,1120,Inactivo
4532,Veronica Williams,Policia,930,Inactivo
4533,Brenda Russell,Policia,930,Activo
4534,Nicole Braun,Policia,930,Activo
4535,Tyler Barnes MD,Policia,930,Inactivo
4536,James Garcia Jr.,Sargento,1250,Activo
4537,Amanda Peterson,Cabo,1120,Activo
4538,Mary Davis,Policia,930,Activo
4539,Tommy Chavez,Policia,930,Activo
4540,Melissa Li,Policia,930,Activo
4541,John Dougherty,Policia,930,Activo
4542,Nicholas Kelly,Cabo,1120,Activo
4543,Matthew Duran,Policia,930,Activo
4544,David Ruiz,Cabo,1120,Activo
4545,Elizabeth Anderson,Policia,930,Activo
4546,David Conley,Policia,930,Inactivo
4547,Michael Martin,Cabo,1120,Activo
4548,Nicole May,Sargento,1250,Inactivo
4549,Richard Pittman,Policia,930,Inactivo
4550,Kim Barker,Sargento,1250,Activo
4551,Bobby Kim,Policia,930,Activo
4552,Linda Marshall,Policia,930,Activo
4553,Ashley Nguyen,Cabo,1120,Activo
4554,Chad Brown,Cabo,1120,Activo
4555,Jessica Smith,Policia,930,Activo
4556,Robert Mason,Policia,930,Inactivo
4557,Martin Campbell,Policia,930,Activo
4558,Cassandra Tucker,Cabo,1120,Activo
4559,Justin Cooper,Cabo,1120,Activo
4560,Molly Howard,Sargento,1250,Inactivo
4561,Nicole Diaz,Sargento,1250,Activo
4562,Thomas Stanley,Cabo,1120,Inactivo
4563,Debbie Williams,Policia,930,Activo
4564,Jeffrey Thompson,Policia,930,Activo
4565,Thomas Tyler,Policia,930,Activo
4566,Kevin Stafford,Policia,930,Activo
4567,Jason Nelson,Sargento,1250,Inactivo
4568,Jo Edwards,Policia,930,Activo
4569,Brandon Williams,Cabo,1120,Activo
4570,Shelby Jacobs,Cabo,1120,Activo
4571,Cindy Zavala,Policia,930,Activo
4572,Christine Walsh,Policia,930,Activo
4573,Thomas Garcia,Policia,930,Inactivo
4574,Andrew Wilson,Sargento,1250,Activo
4575,Tiffany Pena,Sargento,1250,Activo
4576,Jessica Gonzales,Policia,930,Activo
4577,Alexander Rogers,Cabo,1120,Inactivo
4578,Tammy Rice,Policia,930,Inactivo
4579,Trevor Rocha,Policia,930,Inactivo
4580,Jeremy Wright,Policia,930,Inactivo
4581,Shannon Lane,Policia,930,Activo
4582,Troy Kirk,Cabo,1120,Activo
4583,Theresa Foster,Policia,930,Inactivo
4584,Travis Kaufman,Cabo,1120,Activo
4585,Brent Gonzales,Policia,930,Inactivo
4586,Thomas Frederick,Cabo,1120,Activo
4587,Jennifer Walton,Cabo,1120,Inactivo
4588,Pamela Douglas,Policia,930,Activo
4589,Autumn Robinson,Cabo,1120,Activo
4590,Austin Williamson,Policia,930,Activo
4591,Shaun Hester,Policia,930,Activo
4592,Dawn Marshall,Policia,930,Inactivo
4593,Walter Dean,Policia,930,Activo
4594,Bryan White,Policia,930,Inactivo
4595,Janet Glass,Cabo,1120,Inactivo
4596,Anthony Craig,Sargento,1250,Activo
4597,Zachary Anderson,Policia,930,Inactivo
4598,Phillip Thornton,Cabo,1120,Inactivo
4599,Samuel Stein,Policia,930,Activo
4600,Matthew Sullivan,Policia,930,Inactivo
4601,Jacqueline Stein DDS,Policia,930,Activo
4602,Andrew Macdonald,Cabo,1120,Activo
4603,Meghan Kennedy,Sargento,1250,Activo
4604,Jennifer Brooks,Policia,930,Activo
4605,Alexander Parks,Policia,930,Inactivo
4606,Rachel Mccarthy,Policia,930,Inactivo
4607,Sarah Rivera,Sargento,1250,Activo
4608,Kevin Small,Policia,930,Inactivo
4609,James Wong,Cabo,1120,Activo
4610,Elizabeth Calhoun,Policia,930,Activo
4611,Paul Wise,Policia,930,Activo
4612,Kimberly Garza,Policia,930,Activo
4613,Jessica Watson,Policia,930,Activo
4614,Karen Grimes,Policia,930,Activo
4615,Justin Irwin,Policia,930,Activo
4616,Michele Reid,Cabo,1120,Activo
4617,Angela Rodriguez,Policia,930,Activo
4618,Emily Wright,Policia,930,Inactivo
4619,Rebecca Archer,Sargento,1250,Activo
4620,Meredith Webb,Policia,930,Inactivo
4621,Sara Gonzalez,Cabo,1120,Activo
4622,Erik Mills,Policia,930,Activo
4623,Eric Lin,Cabo,1120,Activo
4624,Rachel Turner,Policia,930,Activo
4625,Miss Joanna Vargas,Policia,930,Inactivo
4626,Jeffrey Herrera,Cabo,1120,Inactivo
4627,Stephen Payne,Policia,930,Activo
4628,Nathaniel Carter,Policia,930,Activo
4629,Jennifer Leonard,Policia,930,Activo
4630,Mikayla Burnett,Policia,930,Activo
4631,Lauren Carter,Cabo,1120,Activo
4632,Hannah Clay,Policia,930,Activo
4633,Jennifer Christian,Cabo,1120,Inactivo
4634,Dustin Anderson,Policia,930,Activo
4635,Ebony Copeland,Cabo,1120,Inactivo
4636,Lisa Simon,Policia,930,Activo
4637,Tammy Cortez,Policia,930,Activo
4638,Kristy Patrick,Policia,930,Activo
4639,Randy Mcmahon,Policia,930,Activo
4640,Amanda Jordan,Policia,930,Activo
4641,Marisa Rodriguez,Cabo,1120,Activo
4642,Tracy Sanders,Policia,930,Inactivo
4643,Beverly Walters,Policia,930,Activo
4644,Erik Gill,Policia,930,Activo
4645,Karen Knight,Cabo,1120,Activo
4646,Christine Hood,Policia,930,Activo
4647,Wayne Johnson,Policia,930,Activo
4648,Eduardo Brock,Policia,930,Inactivo
4649,Jocelyn Stephens,Policia,930,Activo
4650,Andrew Scott,Policia,930,Activo
4651,Christopher Pham,Policia,930,Inactivo
4652,Dana Murillo,Cabo,1120,Activo
4653,Angela Garcia,Policia,930,Activo
4654,Cindy Greene,Policia,930,Activo
4655,Dustin Chen,Cabo,1120,Activo
4656,Samuel Barnett MD,Policia,930,Activo
4657,Leonard Cook,Policia,930,Inactivo
4658,Jeremy Lopez,Cabo,1120,Activo
4659,Stephen Welch,Cabo,1120,Activo
4660,Michael Hayes,Policia,930,Activo
4661,Dr. Larry Harris,Policia,930,Inactivo
4662,Andrea Terry,Policia,930,Inactivo
4663,Patricia Phillips,Policia,930,Activo
4664,Brittany Green,Cabo,1120,Activo
4665,Susan Obrien,Policia,930,Activo
4666,Bobby Chen,Policia,930,Inactivo
4667,Ian Moore,Policia,930,Inactivo
4668,Nicholas Banks,Cabo,1120,Activo
4669,Robert Arellano,Sargento,1250,Activo
4670,Michelle Diaz,Policia,930,Inactivo
4671,Samantha Wilkerson,Policia,930,Inactivo
4672,Brittany Velez,Sargento,1250,Activo
4673,Candice Lyons,Cabo,1120,Activo
4674,Michael Little,Cabo,1120,Activo
4675,James Dominguez,Policia,930,Activo
4676,Rachel Simmons,Policia,930,Activo
4677,Kevin Sanchez,Policia,930,Activo
4678,Dr. Ashley Martinez,Cabo,1120,Activo
4679,Joanne Rivers,Cabo,1120,Inactivo
4680,Alexander Wong,Policia,930,Inactivo
4681,Jessica Suarez,Policia,930,Inactivo
4682,Hannah Aguilar,Policia,930,Activo
4683,Donald Powell,Cabo,1120,Activo
4684,Amanda Tucker,Policia,930,Activo
4685,Kristen Henderson,Cabo,1120,Activo
4686,Darrell Smith,Cabo,1120,Activo
4687,Sharon Brown,Policia,930,Activo
4688,Pamela Mccarthy,Policia,930,Activo
4689,Todd Hartman,Sargento,1250,Activo
4690,Alan Orr,Policia,930,Inactivo
4691,Cynthia Murray,Policia,930,Activo
4692,Ann Grant,Policia,930,Activo
4693,Gloria Moore,Cabo,1120,Activo
4694,Paul Blackburn,Policia,930,Inactivo
4695,Susan Murphy,Policia,930,Activo
4696,Robert Hunt,Policia,930,Inactivo
4697,Danielle Dorsey,Cabo,1120,Inactivo
4698,Bryan Ortiz,Policia,930,Activo
4699,Julie Jimenez,Policia,930,Inactivo
4700,Allen Gray,Cabo,1120,Activo
4701,Ruben Jenkins,Sargento,1250,Activo
4702,Nancy Austin,Sargento,1250,Activo
4703,James Brown,Cabo,1120,Activo
4704,Theresa Lewis,Policia,930,Activo
4705,Michael Blevins,Cabo,1120,Inactivo
4706,Kelsey Pineda,Policia,930,Inactivo
4707,Rhonda Ramos,Policia,930,Activo
4708,Matthew Thomas,Policia,930,Activo
4709,Mr. Kenneth Waters MD,Cabo,1120,Inactivo
4710,Michael Duncan,Policia,930,Inactivo
4711,Aaron Edwards,Cabo,1120,Inactivo
4712,Jennifer Wilson,Cabo,1120,Activo
4713,Emily Price,Policia,930,Activo
4714,Katelyn Lowe,Policia,930,Activo
4715,Angela Huang,Cabo,1120,Activo
4716,Michelle Richardson,Policia,930,Inactivo
4717,Lauren Chapman,Policia,930,Inactivo
4718,Edwin Hatfield,Policia,930,Activo
4719,Andrew Williams,Cabo,1120,Activo
4720,Brent Nguyen,Policia,930,Inactivo
4721,Brittany Mcdaniel,Policia,930,Activo
4722,Clinton Cox,Cabo,1120,Activo
4723,Kevin Lopez,Policia,930,Activo
4724,Robert Smith,Cabo,1120,Activo
4725,Michael Johnson,Policia,930,Activo
4726,Jason Jones,Policia,930,Activo
4727,Lisa Li,Policia,930,Activo
4728,Patricia Smith,Policia,930,Inactivo
4729,Rachael Garrett,Policia,930,Inactivo
4730,Nicole Rose,Policia,930,Activo
4731,Clifford Gardner,Cabo,1120,Inactivo
4732,Kristen Andrews,Cabo,1120,Activo
4733,Jennifer Pennington,Policia,930,Activo
4734,Barry Cooper,Policia,930,Inactivo
4735,Kelly Aguilar,Policia,930,Activo
4736,Jerry Casey,Policia,930,Activo
4737,Maria Warren,Policia,930,Activo
4738,Timothy Wagner,Policia,930,Inactivo
4739,Douglas Boyle,Cabo,1120,Inactivo
4740,Crystal Fisher,Cabo,1120,Activo
4741,Keith Russell,Cabo,1120,Inactivo
4742,James Thomas,Policia,930,Activo
4743,Shelby Smith,Policia,930,Inactivo
4744,Paige Padilla,Sargento,1250,Activo
4745,Krista Mendoza,Cabo,1120,Inactivo
4746,Antonio Stephenson,Policia,930,Activo
4747,Michael Gates,Cabo,1120,Inactivo
4748,Jeffrey Lewis,Cabo,1120,Activo
4749,Mrs. Elizabeth Williams,Sargento,1250,Activo
4750,Tammy Williams,Policia,930,Activo
4751,Patrick Olson,Policia,930,Inactivo
4752,Sandra Walters,Sargento,1250,Inactivo
4753,Brian Rivera,Cabo,1120,Activo
4754,Thomas Carter,Cabo,1120,Activo
4755,Tony Montes,Policia,930,Activo
4756,Michael Hogan,Policia,930,Activo
4757,John Mack,Policia,930,Activo
4758,Andrea Yates,Policia,930,Inactivo
4759,Sandra Martin,Cabo,1120,Activo
4760,Elizabeth Tate,Policia,930,Activo
4761,Julie Hayes,Policia,930,Activo
4762,Victoria Turner,Policia,930,Activo
4763,Matthew Carter,Cabo,1120,Activo
4764,Sarah Moody,Cabo,1120,Activo
4765,Alicia Stephens,Policia,930,Activo
4766,Cassie Gomez,Policia,930,Activo
4767,Jeffrey Acevedo,Policia,930,Inactivo
4768,Larry Hudson,Policia,930,Inactivo
4769,Michael Eaton,Policia,930,Activo
4770,Regina Butler,Policia,930,Activo
4771,Kari Becker,Policia,930,Activo
4772,Albert Clay,Policia,930,Inactivo
4773,Dan Moran,Policia,930,Activo
4774,Alexis Vasquez,Cabo,1120,Activo
4775,Nicholas Alexander,Policia,930,Activo
4776,Joanna Smith,Sargento,1250,Activo
4777,Jacob Hensley,Policia,930,Activo
4778,Krystal Perez,Cabo,1120,Activo
4779,Lisa Bailey,Policia,930,Activo
4780,Michael Fuller,Cabo,1120,Inactivo
4781,Terry Thompson,Policia,930,Inactivo
4782,Patricia Oneill,Policia,930,Activo
4783,Sharon Sullivan,Cabo,1120,Activo
4784,Patricia Henson,Policia,930,Activo
4785,Katie Smith,Policia,930,Activo
4786,Barbara Harris,Policia,930,Inactivo
4787,Andrew Knight,Policia,930,Activo
4788,Kelli James,Policia,930,Activo
4789,Brenda Hernandez,Policia,930,Activo
4790,Ronnie Robinson,Policia,930,Activo
4791,Aaron Washington,Cabo,1120,Activo
4792,Brian Smith,Policia,930,Activo
4793,Chelsea Schmidt,Policia,930,Activo
4794,Michael Bryant,Cabo,1120,Activo
4795,Nicholas Willis,Policia,930,Inactivo
4796,Erin Morrison,Policia,930,Activo
4797,Johnny Williams,Cabo,1120,Activo
4798,Samuel Mills,Policia,930,Inactivo
4799,Devin Fisher,Cabo,1120,Activo
4800,Robert Hoover,Policia,930,Inactivo
4801,Jennifer Nunez,Cabo,1120,Activo
4802,Jason Harmon,Policia,930,Activo
4803,Michael Johns,Cabo,1120,Activo
4804,Phillip Miles,Policia,930,Activo
4805,Teresa Walsh,Sargento,1250,Activo
4806,Jamie Burnett,Policia,930,Activo
4807,James Williams,Cabo,1120,Activo
4808,John Robinson,Cabo,1120,Activo
4809,Amy Wright,Cabo,1120,Activo
4810,Tiffany Nelson,Policia,930,Activo
4811,John Stone,Cabo,1120,Activo
4812,Carl Harris,Sargento,1250,Activo
4813,Eugene Harris,Cabo,1120,Activo
4814,Mrs. Destiny Krueger,Sargento,1250,Inactivo
4815,Leah Armstrong,Policia,930,Inactivo
4816,Sally Collins,Policia,930,Inactivo
4817,Michelle Price,Cabo,1120,Inactivo
4818,Emily Olsen,Cabo,1120,Activo
4819,Sheila Allen,Policia,930,Inactivo
4820,Kristen Martinez,Sargento,1250,Activo
4821,Elizabeth Davies,Policia,930,Inactivo
4822,Cynthia Stephenson,Policia,930,Inactivo
4823,Richard Wang,Cabo,1120,Activo
4824,Whitney Anderson,Policia,930,Inactivo
4825,Pamela Santos,Cabo,1120,Activo
4826,David Rodriguez,Policia,930,Activo
4827,Paul Ramos,Cabo,1120,Inactivo
4828,Travis Baldwin,Policia,930,Activo
4829,Juan Bauer,Cabo,1120,Activo
4830,Tommy Thompson,Policia,930,Activo
4831,Richard Stein,Policia,930,Activo
4832,Gina Duffy,Cabo,1120,Activo
4833,Jodi Caldwell,Policia,930,Activo
4834,Emily Griffin,Policia,930,Activo
4835,Eric Flores,Policia,930,Activo
4836,Robin Hood,Policia,930,Inactivo
4837,Tony Conley,Sargento,1250,Activo
4838,Adam Chan,Policia,930,Activo
4839,Edward Davidson,Policia,930,Inactivo
4840,Lisa Tucker,Policia,930,Inactivo
4841,Donald Stewart,Policia,930,Activo
4842,Scott Wong,Policia,930,Activo
4843,Jennifer Horn,Policia,930,Activo
4844,James Stevens,Cabo,1120,Activo
4845,Robert Brooks,Cabo,1120,Activo
4846,Diana Craig,Policia,930,Activo
4847,David Marshall,Policia,930,Activo
4848,Andrea Hammond,Policia,930,Activo
4849,Joseph Smith,Policia,930,Activo
4850,Vanessa Preston,Cabo,1120,Inactivo
4851,Nancy Pugh,Sargento,1250,Inactivo
4852,Chelsey Sweeney,Policia,930,Inactivo
4853,Matthew Gibson,Cabo,1120,Inactivo
4854,Jeremy Delgado,Policia,930,Activo
4855,Nancy Brooks,Cabo,1120,Inactivo
4856,Patrick Johnson,Policia,930,Activo
4857,Julie Gonzalez,Policia,930,Activo
4858,Patricia Mullins,Cabo,1120,Activo
4859,Kelly Dunlap,Policia,930,Activo
4860,Ashley Daniel,Policia,930,Activo
4861,Janet Rios,Policia,930,Activo
4862,Jacob Anderson,Cabo,1120,Inactivo
4863,Kimberly Nguyen,Sargento,1250,Activo
4864,Ashley White,Policia,930,Activo
4865,Ruth Rodriguez,Policia,930,Inactivo
4866,Michael Mccann,Policia,930,Activo
4867,James Carter,Cabo,1120,Activo
4868,Scott Allen,Policia,930,Activo
4869,Oscar Adams,Cabo,1120,Activo
4870,Christopher Swanson,Cabo,1120,Activo
4871,Jessica Benjamin,Cabo,1120,Activo
4872,Michelle James,Cabo,1120,Activo
4873,Renee Nichols,Policia,930,Activo
4874,Robin Wilson,Policia,930,Activo
4875,John Berg,Cabo,1120,Inactivo
4876,Erika Hayes,Policia,930,Activo
4877,Alejandra Gomez,Policia,930,Activo
4878,Nicholas Spence,Policia,930,Activo
4879,Brian Boyd,Policia,930,Activo
4880,James Williams,Policia,930,Activo
4881,David Green,Policia,930,Inactivo
4882,Regina Berry,Cabo,1120,Inactivo
4883,David Calhoun,Policia,930,Activo
4884,Olivia Rush,Policia,930,Activo
4885,Alexander Moore,Cabo,1120,Inactivo
4886,John Gibson,Policia,930,Activo
4887,Heidi Smith,Sargento,1250,Activo
4888,Heather Sanchez,Policia,930,Inactivo
4889,Jason Watson,Sargento,1250,Activo
4890,Paul Sutton,Policia,930,Activo
4891,Clarence Hoffman,Policia,930,Activo
4892,Kimberly Smith,Cabo,1120,Inactivo
4893,Brittany Gomez,Cabo,1120,Activo
4894,Sandra Manning,Cabo,1120,Activo
4895,Kimberly Lewis,Policia,930,Activo
4896,Richard Garcia,Cabo,1120,Activo
4897,Monique Lopez,Sargento,1250,Inactivo
4898,Valerie Hudson,Cabo,1120,Activo
4899,Laurie Lowe,Policia,930,Activo
4900,Richard Wallace,Policia,930,Inactivo
4901,Gregory Schneider,Policia,930,Activo
4902,Scott Brooks,Policia,930,Inactivo
4903,Jeffrey Parker,Policia,930,Activo
4904,Michael Stevens,Cabo,1120,Activo
4905,Patrick Elliott,Sargento,1250,Inactivo
4906,Michael Ferguson,Policia,930,Inactivo
4907,Tony Lane,Policia,930,Activo
4908,Angela Davis,Policia,930,Inactivo
4909,Frank Garcia,Cabo,1120,Activo
4910,Barbara Washington,Policia,930,Activo
4911,Aaron Mendoza,Policia,930,Activo
4912,Jerry Mooney,Policia,930,Activo
4913,Rebecca Rodriguez,Policia,930,Activo
4914,Lauren Chase,Policia,930,Activo
4915,Jason Trevino,Cabo,1120,Activo
4916,Roberto Cooper,Policia,930,Activo
4917,Carol Cooper,Policia,930,Inactivo
4918,Mrs. Christina Krause,Sargento,1250,Inactivo
4919,Henry Williams,Cabo,1120,Inactivo
4920,Jeremy Taylor,Sargento,1250,Inactivo
4921,Roger Thomas,Policia,930,Inactivo
4922,Daisy Boyd,Policia,930,Activo
4923,Peter Jimenez,Cabo,1120,Activo
4924,Emily Rogers,Cabo,1120,Inactivo
4925,James Cochran,Policia,930,Activo
4926,Eric Campbell,Cabo,1120,Activo
4927,Dana Stevens,Sargento,1250,Activo
4928,Dr. Brittany Medina,Policia,930,Activo
4929,Debra Chambers,Policia,930,Inactivo
4930,Michael Briggs,Policia,930,Activo
4931,Joseph Cole,Cabo,1120,Inactivo
4932,Jenny Powers,Cabo,1120,Inactivo
4933,Stephen Johnson,Policia,930,Activo
4934,Michael Allison,Policia,930,Inactivo
4935,Angela Garcia,Cabo,1120,Activo
4936,Erin Woods,Policia,930,Activo
4937,Karl Montoya,Policia,930,Inactivo
4938,Daniel Gonzalez,Sargento,1250,Activo
4939,Destiny Ochoa,Policia,930,Inactivo
4940,Theresa Perez,Cabo,1120,Inactivo
4941,Kathryn Watson,Policia,930,Activo
4942,Nathan Anderson,Policia,930,Activo
4943,Jason Hartman,Cabo,1120,Activo
4944,Jeff Washington,Cabo,1120,Activo
4945,Nicholas West,Cabo,1120,Activo
4946,Melissa Miles,Policia,930,Activo
4947,Alexis Brown,Policia,930,Activo
4948,Jerry Le,Policia,930,Inactivo
4949,Marc Mendoza,Policia,930,Activo
4950,Chelsea Smith,Policia,930,Activo
4951,Adam Hanson,Policia,930,Activo
4952,Kenneth Anderson,Policia,930,Activo
4953,Amanda Ross,Policia,930,Inactivo
4954,Kerry Bowers,Policia,930,Activo
4955,Keith Wilson,Policia,930,Inactivo
4956,Christopher Graham,Policia,930,Activo
4957,Christina Lucas,Policia,930,Activo
4958,David Norris,Cabo,1120,Activo
4959,Stephanie Figueroa,Sargento,1250,Inactivo
4960,Diana Smith,Policia,930,Activo
4961,Kristin Holden,Policia,930,Inactivo
