nbr_ci_id,var_ci_nombre,var_ci_status,nbr_ba_id
4984,George Richardson,casado/a,4984
4985,Krista Davis,solter/a,4985
4986,Phyllis Torres,solter/a,4986
4987,Jose Payne,casado/a,4987
4988,David Gill,solter/a,4988
4989,Carlos Hernandez,Divorciado/a,4989
4990,Mr. John Hill,solter/a,4990
4991,Heather Obrien,solter/a,4991
4992,Sharon Martinez,solter/a,4992
4993,Matthew Lee,solter/a,4993
4994,Shannon Gonzales,casado/a,4994
4995,Maria Rice,solter/a,4995
4996,Taylor Cline,solter/a,4996
4997,Jacob Smith,solter/a,4997
4998,Mathew Richardson,solter/a,4998
4999,Amy Gardner,solter/a,4999
5000,Cynthia Harvey,casado/a,5000
